GEOID,NAME,med_age,population,college_total,college_grad,med_income,labor_force,unemployed,housing_units,vacant_units,med_home_value,unemployment_rate,vacancy_rate,college_share,log_income,log_population,age_squared
37620,"Parkersburg-Vienna, WV Metro Area",44,88960,63835,9046,56029,39757,2186,43019,5242,151600,0.05498402796991725,0.12185313466142868,0.14170909375734314,10.933624692818407,11.395942109484409,1936
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",38.9,516994,356980,67652,73588,239005,12888,225953,26411,260500,0.0539235580845589,0.11688714024598036,0.18951201747997087,11.206237247945674,13.155786548007361,1513.2099999999998
37900,"Peoria, IL Metro Area",40,365773,251194,50908,70872,179744,9145,167809,14966,160500,0.05087791525725476,0.08918472787514377,0.20266407637125092,11.168630712091868,12.809768201389161,1600
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",39.1,6241882,4348730,1048224,89273,3319562,197394,2608248,162366,326700,0.05946386902850436,0.062250982268557284,0.24104140749138253,11.399454369523383,15.646792297436802,1528.8100000000002
38060,"Phoenix-Mesa-Chandler, AZ Metro Area",37.7,4941206,3370915,729148,84703,2514990,118176,2030723,176188,401400,0.04698865601851299,0.08676121755650573,0.21630566181585711,11.346906299139231,15.41311998892399,1421.2900000000002
38240,"Pinehurst-Southern Pines, NC Metro Area",42.8,102840,74008,18084,82837,43508,2023,49419,6605,315300,0.04649719591799209,0.13365304842267145,0.24435196195005945,11.32463010046458,11.540929661379826,1831.8399999999997
38300,"Pittsburgh, PA Metro Area",42.8,2443921,1782988,403577,73942,1274143,63618,1169819,110068,204500,0.04993003140149889,0.09408976944296511,0.22634869107363595,11.211036281083421,14.70911427469227,1831.8399999999997
38340,"Pittsfield, MA Metro Area",47.8,128047,95763,19480,72565,66934,3780,69861,13344,283800,0.05647354110018824,0.1910078584618027,0.20341885696981088,11.192237990904463,11.760152663004922,2284.8399999999997
38540,"Pocatello, ID Metro Area",35,88457,56691,11078,64080,42517,1965,35683,2343,267200,0.04621680739468918,0.06566151949107418,0.19541020620557054,11.06788758174224,11.390271837213957,1225
38660,"Ponce, PR Metro Area",43.8,273739,199500,41026,20646,93793,13632,129258,26561,103100,0.1453413367735332,0.20548824830958237,0.2056441102756892,9.935276875025535,12.519930376657102,1918.4399999999998
38860,"Portland-South Portland, ME Metro Area",43.7,557764,413717,112181,88602,311738,10564,284481,48053,379500,0.03388743111202356,0.16891461995704457,0.27115395306453444,11.39190970970183,13.231691212831393,1909.6900000000003
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",39.1,2510529,1794165,466803,94573,1365858,68018,1050449,50031,526500,0.04979873456830798,0.04762820470103737,0.2601784116845441,11.457127302039982,14.736004045873948,1528.8100000000002
38940,"Port St. Lucie, FL Metro Area",47.7,506701,378373,70878,72506,232863,12599,237227,37767,325300,0.054104774051695635,0.1592019458156112,0.18732309123536828,11.19142459603915,13.135676365016424,2275.2900000000004
39150,"Prescott Valley-Prescott, AZ Metro Area",55,241656,188587,32658,66106,100945,4252,124032,15132,392900,0.042121947595225126,0.12200077399380804,0.17317206382200256,11.099014793278535,12.39527050626356,3025
39300,"Providence-Warwick, RI-MA Metro Area",40.6,1673807,1185708,252585,85646,898201,50909,728781,59677,385900,0.05667885027961447,0.08188605356067186,0.21302462326306307,11.357977800968772,14.330611230672774,1648.3600000000001
39340,"Provo-Orem-Lehi, UT Metro Area",25.6,695895,355794,107202,96745,355658,12520,207280,7922,487200,0.03520235732079695,0.03821883442686221,0.3013035632978634,11.47983392997003,13.452954065866765,655.3600000000001
39380,"Pueblo, CO Metro Area",40.4,168726,117554,19072,62250,75134,4068,73031,5215,271800,0.05414326403492427,0.07140803220550178,0.16224033210269323,11.038913814326953,12.036031376398014,1632.1599999999999
39460,"Punta Gorda, FL Metro Area",60,195083,162384,25246,66154,74508,4137,114821,27445,291000,0.05552423900789177,0.23902422030813178,0.15547098236279436,11.099740636346844,12.18118038801208,3600
39540,"Racine-Mount Pleasant, WI Metro Area",40.5,196888,135728,25503,75331,100388,4261,84558,5449,239400,0.04244531218870781,0.06444097542515197,0.1878978545325946,11.2296470156553,12.190390318128067,1640.25
39580,"Raleigh-Cary, NC Metro Area",37.5,1449594,983121,302685,96066,789777,33046,601103,45732,381000,0.04184219089692407,0.07608013934383957,0.307881735818887,11.47279073423011,14.186794075189438,1406.25
39660,"Rapid City, SD Metro Area",40.2,151064,105449,22703,71985,76463,2528,68429,6897,274200,0.03306174228058015,0.1007906004764062,0.21529839069123463,11.184213042960456,11.925458867061414,1616.0400000000002
39740,"Reading, PA Metro Area",39.9,429989,294011,51020,77684,223263,11745,171147,9446,239700,0.052606119240536944,0.05519232005235265,0.17353092231243047,11.260404594945342,12.971514905947187,1592.01
39820,"Redding, CA Metro Area",41.7,181554,128987,20528,71931,81960,5115,79748,8275,347200,0.06240849194729136,0.10376435772683955,0.1591478210982502,11.183462605169881,12.109308409097704,1738.8900000000003
39900,"Reno, NV Metro Area",39.4,556539,392629,75383,84684,292912,14962,240502,19480,474000,0.05108018790626536,0.08099724742413784,0.19199549702136112,11.34668196078883,13.229492528104721,1552.36
40060,"Richmond, VA Metro Area",38.7,1327321,925152,225465,84405,709362,32887,561343,37565,325800,0.04636137825257062,0.06691986895712604,0.2437058991387361,11.343381920535489,14.098673183081841,1497.6900000000003
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",35.6,4637725,3029814,467101,86031,2202337,150760,1598577,168339,493600,0.0684545553200986,0.10530553110672805,0.15416820966567585,11.362462975399982,15.349734502241107,1267.3600000000001
40220,"Roanoke, VA Metro Area",42.8,314661,225332,43339,67447,153568,5683,148029,17888,236300,0.037006407584913525,0.12084118652426214,0.19233397830756396,11.119097383256094,12.659251147822797,1831.8399999999997
40340,"Rochester, MN Metro Area",38.8,227252,155020,38343,89675,124414,4168,98552,6150,284600,0.03350105293616474,0.06240360418865168,0.2473422784156883,11.403947302400484,12.333814812881085,1505.4399999999998
40380,"Rochester, NY Metro Area",40.6,1058875,742993,156670,74438,544608,26383,478537,35588,190100,0.048444018449967687,0.07436833515485741,0.2108633594125382,11.217721843119596,13.872717581733852,1648.3600000000001
40420,"Rockford, IL Metro Area",39.6,336605,228518,35289,66571,166486,12214,145197,10593,162600,0.07336352606225148,0.07295605281100849,0.15442547195406928,11.106024326263507,12.726665415055136,1568.16
40580,"Rocky Mount, NC Metro Area",41.6,144228,100452,13732,57437,67960,4609,66795,9139,153000,0.06781930547380813,0.13682161838460963,0.1367021064787162,10.958443973945899,11.87915065974079,1730.5600000000002
40660,"Rome, GA Metro Area",37.8,98985,65894,9328,62540,46440,1978,40763,4075,194100,0.04259259259259259,0.09996810833353777,0.14156068837830454,11.043561631011832,11.502723602485633,1428.8399999999997
40900,"Sacramento-Roseville-Folsom, CA Metro Area",38.3,2406563,1651306,379918,93986,1205012,70987,945650,69646,559000,0.058909786790504994,0.07364881298577698,0.23007122847007155,11.450901113989836,14.69371014648091,1466.8899999999999
40980,"Saginaw, MI Metro Area",41.1,189210,131119,19466,58347,87113,5792,86134,8548,139400,0.06648835420660522,0.09924071795109946,0.14846055872909342,10.974163222511216,12.150612788325807,1689.21
41060,"St. Cloud, MN Metro Area",35.5,200816,126264,23206,75670,110615,4705,83695,6264,254200,0.042534918410703795,0.07484318059621244,0.18378952037001836,11.234137059688567,12.210144344900227,1260.25
41100,"St. George, UT Metro Area",39,189827,125296,25871,76411,85070,2822,78993,12079,465600,0.033172681321264844,0.15291228336688062,0.20647905759162305,11.243881943848214,12.15386841004595,1521
41140,"St. Joseph, MO-KS Metro Area",39.8,120609,83144,12667,62900,57422,2325,53618,6800,162100,0.04048970777750688,0.12682308180088775,0.1523501395169826,11.049301442688533,11.700309187356448,1584.0399999999997
41180,"St. Louis, MO-IL Metro Area",39.8,2809414,1960002,437752,78225,1472300,61136,1267353,112512,232100,0.041524145894179174,0.08877715995464562,0.22334262924221507,11.267344568537084,14.84848647863698,1584.0399999999997
41420,"Salem, OR Metro Area",37.3,435085,290331,50587,76010,210985,10921,165046,7059,389800,0.05176197360001896,0.04276989445366746,0.17423905817842394,11.238620189560086,12.98329669328113,1391.2899999999997
41500,"Salinas, CA Metro Area",35.3,435834,279274,46167,94486,196118,10068,144659,12613,723100,0.05133644030634618,0.08719125667950145,0.16531077006810516,11.456206954358665,12.985016715888646,1246.0899999999997
41540,"Salisbury, MD Metro Area",36.6,128802,83003,13579,69592,64796,4082,54841,6511,228300,0.0629977159083894,0.11872504148356157,0.16359649651217426,11.150404897187377,11.766031620482144,1339.5600000000002
41620,"Salt Lake City-Murray, UT Metro Area",33.7,1261337,807926,194516,95045,699128,25612,464304,24665,478200,0.03663420718380611,0.0531225231744719,0.24075967353445737,11.462105742640254,14.047682827458315,1135.6900000000003
41660,"San Angelo, TX Metro Area",35.9,120830,79372,13204,66037,57854,1770,52744,6044,186300,0.030594254502713726,0.11459123312604277,0.1663558937660636,11.097970469988296,11.702139878021354,1288.81
41700,"San Antonio-New Braunfels, TX Metro Area",35.7,2612802,1719743,344377,74297,1303593,67529,1037336,88239,258700,0.051802211272997015,0.0850630846707335,0.20024910698866052,11.215825853040078,14.775933766660383,1274.4900000000002
41740,"San Diego-Chula Vista-Carlsbad, CA Metro Area",37.1,3282782,2269135,580152,102285,1681203,104758,1240607,80785,791600,0.062311333015703636,0.0651173175711567,0.2556709935724406,11.535518313622863,15.004201791598499,1376.41
41780,"Sandusky, OH Metro Area",47.1,115099,84839,15531,70687,57572,2899,67162,16949,189400,0.050354338914750225,0.25235996545665706,0.18306439255531065,11.166016959447076,11.653547906574925,2218.4100000000003
41860,"San Francisco-Oakland-Fremont, CA Metro Area",40,4653593,3403234,1019630,133780,2579488,138635,1866271,131217,1113800,0.053745161830564825,0.07030972457912062,0.29960619810450884,11.8039519386724,15.353150167365765,1600
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",37.8,1969353,1381636,383775,157444,1080179,48706,715146,40491,1342700,0.045090674786308564,0.05661920782609425,0.2777685294824397,11.966825118467405,14.493215620374473,1428.8399999999997
41980,"San Juan-Bayamón-Caguas, PR Metro Area",44,2063795,1532847,334732,27966,851023,97580,989904,193294,138700,0.11466200090949363,0.19526539947308022,0.21837274039744345,10.238744765600796,14.540057078945436,1936
42020,"San Luis Obispo-Paso Robles, CA Metro Area",40.2,281486,190233,46166,93398,138634,7005,124871,15974,777200,0.05052873032589408,0.1279240175861489,0.24268134340519257,11.444625210711436,12.547837991754967,1616.0400000000002
42100,"Santa Cruz-Watsonville, CA Metro Area",39.6,266021,179687,45391,109266,141139,7922,106635,9762,1015200,0.056129064255804564,0.09154592769728513,0.2526114855276119,11.601540555323874,12.491330532016077,1568.16
42140,"Santa Fe, NM Metro Area",48.5,155175,118758,26025,74689,76167,4114,77686,8338,416900,0.05401289272257014,0.10732950595988981,0.21914313141009448,11.2210881045883,11.952308791281853,2352.25
42200,"Santa Maria-Santa Barbara, CA Metro Area",34.5,443975,278456,60231,95977,220540,13563,159766,10806,735700,0.061499047791783806,0.06763641826170774,0.21630347343925072,11.471863858411968,13.003523533522795,1190.25
42220,"Santa Rosa-Petaluma, CA Metro Area",42.7,485642,353701,83196,102840,259553,13476,206319,15821,779000,0.05192003174688792,0.07668222509802781,0.23521561997280188,11.540929661379826,13.093227005926344,1823.2900000000002
42340,"Savannah, GA Metro Area",36.7,412089,277821,59943,74632,207420,11806,178564,19947,271100,0.05691832995853823,0.11170784704643713,0.21576122755299276,11.220324648640798,12.928994624420305,1346.89
42540,"Scranton--Wilkes-Barre, PA Metro Area",42.2,567887,403280,66200,63656,281538,14940,263883,31291,176500,0.0530656607633783,0.11857906723813205,0.16415393771077166,11.06124886505737,13.249677734249401,1780.8400000000001
42660,"Seattle-Tacoma-Bellevue, WA Metro Area",37.4,4021467,2850044,792775,112594,2214256,102267,1681971,95621,673500,0.046185716556712504,0.05685056401091339,0.27816237223004275,11.63154370729995,15.207157319399268,1398.76
42680,"Sebastian-Vero Beach-West Vero Corridor, FL Metro Area",55,163856,128465,25931,71049,68819,3614,85093,16397,314700,0.052514567198012174,0.1926950512968164,0.20185264468921496,11.171125058830842,12.00674327231522,3025
42700,"Sebring, FL Metro Area",54.2,103808,80495,10017,55581,37960,2224,58086,12143,177900,0.05858798735511064,0.20905209516923182,0.12444251195726443,10.925596695218122,11.550298318035031,2937.6400000000003
43100,"Sheboygan, WI Metro Area",41.8,117783,82470,15177,71898,62286,1490,52549,3123,218400,0.023921908615098096,0.05943024605606196,0.18403055656602402,11.183003726910572,11.6765992273917,1747.2399999999998
43300,"Sherman-Denison, TX Metro Area",39.4,139988,94534,15142,70455,68711,2442,60366,7041,228300,0.03554016096403778,0.11663850511877547,0.16017517506928725,11.162729487129205,11.849311983632047,1552.36
43340,"Shreveport-Bossier City, LA Metro Area",38.2,389004,264090,39831,54635,171869,12537,181250,26379,187300,0.07294509190139001,0.1455393103448276,0.1508235828694763,10.908429982004845,12.871344905324065,1459.2400000000002
43420,"Sierra Vista-Douglas, AZ Metro Area",42.9,125458,89259,15057,58970,46480,3392,59312,8836,207400,0.0729776247848537,0.14897491232802806,0.16868887171041574,10.98478411899455,11.739726320187787,1840.4099999999999
43580,"Sioux City, IA-NE-SD Metro Area",36.2,144007,92329,14685,72027,75007,3144,58354,3428,179100,0.04191608783180237,0.05874490180621723,0.1590507857769498,11.184796327703266,11.877617188487767,1310.4400000000003
43620,"Sioux Falls, SD-MN Metro Area",36.1,293107,193620,47952,81418,166774,3457,125197,6449,274800,0.020728650748917696,0.051510818949335846,0.24766036566470406,11.307351657766079,12.588293009047712,1303.21
43640,"Slidell-Mandeville-Covington, LA Metro Area",40.4,269331,184926,43862,79277,132000,6352,112414,9128,272200,0.04812121212121212,0.08119985055242229,0.2371867665985313,11.280703327722811,12.503696385431258,1632.1599999999999
43780,"South Bend-Mishawaka, IN-MI Metro Area",37.9,324180,215096,40004,65385,161389,8023,143872,15778,183800,0.04971218608455347,0.10966692615658363,0.18598207312083906,11.088048153340603,12.689054196066166,1436.4099999999999
43900,"Spartanburg, SC Metro Area",38.3,365086,248281,38047,62440,177659,8069,154594,14250,207900,0.04541847021541267,0.0921769279532194,0.15324168985947373,11.041961374629368,12.80788822124979,1466.8899999999999
44060,"Spokane-Spokane Valley, WA Metro Area",38.8,591793,411559,81509,72836,286877,16352,250733,15871,365700,0.05700003834395926,0.06329840906462253,0.1980493683773165,11.195965617451733,13.290912190557913,1505.4399999999998
44100,"Springfield, IL Metro Area",40.9,207386,145368,30020,74580,102601,5527,98753,9268,171100,0.05386887067377511,0.09385031340820026,0.20651037367233505,11.219627653732811,12.242337070088373,1672.81
44140,"Springfield, MA Metro Area",39.8,462853,319878,54356,70535,228511,13781,197210,12993,276300,0.060307818879616296,0.06588408295725369,0.16992728477732136,11.163864319508603,13.045164788055859,1584.0399999999997
44180,"Springfield, MO Metro Area",37.3,481671,319409,59840,61488,238652,8536,210306,12013,213400,0.03576756113504182,0.057121527678715776,0.1873460046523423,11.026597312804626,13.085016587359883,1391.2899999999997
44220,"Springfield, OH Metro Area",41.2,135445,93570,10774,60846,64014,4173,61092,5767,155900,0.0651888649357953,0.09439861192954888,0.11514374265255958,11.016101360840052,11.816320932841501,1697.4400000000003
44300,"State College, PA Metro Area",33.8,158041,97523,21816,72748,76801,3068,66023,7017,308100,0.0399473965182745,0.10628114444966148,0.22370107564369432,11.194756693246909,11.970609772017331,1142.4399999999998
44420,"Staunton-Stuarts Draft, VA Metro Area",42.8,126052,91998,14976,70949,63571,2270,55637,4017,264400,0.03570810589734313,0.0722001545733954,0.1627861475249462,11.169716588056161,11.744449799209747,1831.8399999999997
44700,"Stockton-Lodi, CA Metro Area",35.2,787416,504845,73689,88531,372511,27442,256826,15453,494500,0.07366762323797149,0.06016914175356078,0.14596361259396448,11.39110805214731,13.576511977325966,1239.0400000000002
44940,"Sumter, SC Metro Area",37.3,104853,69534,9755,55990,44116,3231,47288,6107,159500,0.07323873424607852,0.129144814752157,0.14029108062242931,10.932928382342938,11.560314648224033,1391.2899999999997
45060,"Syracuse, NY Metro Area",39.9,657128,451148,86152,73558,330835,17572,297056,29398,175300,0.05311409010533952,0.09896450500915652,0.1909617243121991,11.205829489659132,13.395634103452778,1592.01
45220,"Tallahassee, FL Metro Area",34.7,388298,243823,57511,63078,200269,10700,176005,20985,249900,0.05342813915283943,0.11922956734183687,0.23587192348547922,11.052127334803886,12.869528365049785,1204.0900000000001
45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",42.2,3240469,2356194,507296,71254,1626337,76050,1492509,188865,306100,0.046761526055177985,0.126541950500801,0.21530315415453904,11.174006236905964,14.991228630379215,1780.8400000000001
45460,"Terre Haute, IN Metro Area",38.4,168850,112824,15652,55380,79582,4477,74709,7316,132000,0.056256439898469505,0.09792662195987097,0.13872934836559597,10.921973796724952,12.036766025813714,1474.56
45500,"Texarkana, TX-AR Metro Area",38.9,146868,99721,12210,55046,63156,3239,65672,9770,150800,0.0512857052378238,0.14876964307467413,0.12244161209775273,10.915924478293796,11.897289503170338,1513.2099999999998
45780,"Toledo, OH Metro Area",38,602977,404942,73589,63749,309140,18798,275754,22571,168500,0.06080740117746005,0.08185194049768997,0.1817272597063283,11.062708776623133,13.309634332361641,1444
45820,"Topeka, KS Metro Area",40.2,232724,159375,30095,68160,115668,4348,104931,8935,172200,0.037590344779887264,0.08515119459454308,0.1888313725490196,11.129613161503197,12.357608481058497,1616.0400000000002
45900,"Traverse City, MI Metro Area",46.1,154657,114713,26077,77495,77417,2919,85951,21734,286500,0.03770489685727941,0.25286500447929633,0.22732384298205086,11.257968697131151,11.948965040587076,2125.21
45940,"Trenton-Princeton, NJ Metro Area",39.2,383286,259529,62940,96333,198250,12165,150600,9136,351000,0.06136191677175284,0.060664010624169984,0.24251625059241935,11.47556621821286,12.856536725786386,1536.6400000000003
46060,"Tucson, AZ Metro Area",39.7,1049947,720400,146720,67929,497064,28264,475378,44413,286900,0.056861893035906844,0.09342670464346267,0.2036646307606885,11.126218321040632,13.864250244669265,1576.0900000000001
46140,"Tulsa, OK Metro Area",37.3,1026209,684423,134604,67823,510658,26495,442788,42888,204400,0.051884039807464095,0.09685899346865769,0.19666785014530488,11.124656649440318,13.841381987671774,1391.2899999999997
46220,"Tuscaloosa, AL Metro Area",34.3,275217,172131,29002,59975,132987,7208,123433,20620,217100,0.05420078654304556,0.16705419134267174,0.16848795394205576,11.001683087707896,12.52531515638925,1176.4899999999998
46300,"Twin Falls, ID Metro Area",35.5,116909,74770,9666,66473,56623,1871,44474,2364,284200,0.03304310969040849,0.05315465215631605,0.12927644777317107,11.10455112915993,11.669151133376053,1260.25
46340,"Tyler, TX Metro Area",37.4,238014,157478,28778,71923,114273,4672,98672,16982,220800,0.04088454840601017,0.172105561861521,0.18274298632189892,11.183351381289999,12.380084774452987,1398.76
46520,"Urban Honolulu, HI Metro Area",39.4,1003666,707526,167802,104264,485957,23328,372329,35268,873000,0.04800424728936922,0.09472267806160681,0.23716725604430083,11.554681423210555,13.819169854564388,1552.36
46540,"Utica-Rome, NY Metro Area",41.6,289577,201985,30926,68830,136347,6350,137734,17947,163400,0.046572348493182834,0.13030188624450026,0.15311037948362502,11.13939497539241,12.57617651645027,1730.5600000000002
46660,"Valdosta, GA Metro Area",32.6,149139,91604,13714,54581,66512,3716,63273,7700,182300,0.0558696175126293,0.1216948777519637,0.14970961966726343,10.90744111582406,11.912634035966013,1062.76
46700,"Vallejo, CA Metro Area",39.1,450824,313970,60797,99994,222268,13027,163455,7655,589600,0.05860942645814962,0.04683246153375547,0.19363951969933432,11.512865463170156,13.01883229841741,1528.8100000000002
47020,"Victoria, TX Metro Area",37.1,98377,65204,9223,69618,46598,2041,42779,5837,196500,0.043800163097128635,0.136445452207859,0.1414483774001595,11.150778433575601,11.496562315881533,1376.41
47220,"Vineland, NJ Metro Area",37.6,152915,103020,12331,64499,68485,5152,57203,3862,205600,0.07522815215010586,0.06751394157649074,0.11969520481459911,11.074404998787708,11.93763749044085,1413.7600000000002
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area",37.2,1782590,1212293,256939,80533,870286,44207,758459,57343,318000,0.050795945240989744,0.07560461409252181,0.21194463714630044,11.296422317293274,14.393577920879556,1383.8400000000001
47300,"Visalia, CA Metro Area",31.9,475774,284744,28892,69489,211259,18688,152542,10516,303000,0.08846013660956456,0.06893839073828847,0.10146658050740315,11.148923745645035,13.07269823054917,1017.6099999999999
47380,"Waco, TX Metro Area",35,299217,187726,30217,63880,142655,6559,123987,14545,209600,0.04597805895341909,0.1173106857977046,0.16096331887964374,11.064761602328948,12.608924341650185,1225
47460,"Walla Walla, WA Metro Area",38.3,62102,41000,6905,72212,29827,1698,25219,1829,375600,0.056928286451872465,0.07252468377017328,0.16841463414634147,11.187361516056548,11.036533473522127,1466.8899999999999
47580,"Warner Robins, GA Metro Area",36.5,195171,128217,22998,78702,93441,4909,80450,8008,202800,0.05253582474502627,0.09954008701056558,0.17936779054259575,11.273423847043201,12.181631376350401,1332.25
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",37.9,6263796,4303742,1160075,123896,3503559,165544,2483270,133112,553000,0.04725023897128606,0.05360351472050965,0.2695503122631422,11.72719778299601,15.650296949072649,1436.4099999999999
47930,"Waterbury-Shelton, CT Metro Area",41.9,452303,323618,61123,86365,243367,14835,191984,13644,290800,0.06095731960372606,0.07106842236853071,0.18887391925047434,11.366337780127385,13.022107588209801,1755.61
47940,"Waterloo-Cedar Falls, IA Metro Area",36.6,168163,108262,21649,68916,89551,3996,74779,6261,186100,0.044622617279539034,0.08372671471937308,0.19996859470543682,11.140643650652297,12.032689026103881,1339.5600000000002
48060,"Watertown-Fort Drum, NY Metro Area",33.2,116130,74642,11359,64978,47485,3031,61721,15020,181000,0.06383068337369696,0.24335315370781418,0.1521797379491439,11.081804030048279,11.662465532239803,1102.2400000000002
48140,"Wausau, WI Metro Area",41.2,138067,96557,18307,76185,74232,2140,60296,3423,205500,0.0288285375579265,0.056769934987395514,0.18959785411725716,11.240919871903454,11.83549435356521,1697.4400000000003
48260,"Weirton-Steubenville, WV-OH Metro Area",45.6,115566,83511,11569,57149,53913,3236,56036,6581,121400,0.0600226290505073,0.11744235848383182,0.13853264839362478,10.953417171257096,11.657597074312278,2079.36
48300,"Wenatchee-East Wenatchee, WA Metro Area",39.8,123251,84376,15246,79007,60255,2415,55850,9317,434900,0.04007966143888474,0.1668218442256043,0.1806911918080971,11.277291735118673,11.721978205462285,1584.0399999999997
48540,"Wheeling, WV-OH Metro Area",44.1,138015,100377,13899,58705,63790,3406,67514,10443,149300,0.0533939488948111,0.15467902953461504,0.13846797573149228,10.980280181064312,11.835117653884572,1944.8100000000002
48620,"Wichita, KS Metro Area",36.6,648935,426198,86221,68930,326660,16273,277986,25485,188200,0.04981632278209759,0.09167727871187757,0.20230268560622058,11.140846775879698,13.383087836587267,1339.5600000000002
48660,"Wichita Falls, TX Metro Area",36.4,148978,97749,15685,63618,69890,2332,64738,8137,144700,0.03336671913006153,0.12569124779881985,0.1604619996112492,11.060651728153854,11.911553923019401,1324.9599999999998
48680,"Wildwood-The Villages, FL Metro Area",68.4,137536,123814,26375,73297,32301,1845,80371,13430,356000,0.05711897464474784,0.16710007340956315,0.21302114462015603,11.202274959342775,11.831640980002183,4678.56
48700,"Williamsport, PA Metro Area",41.3,113570,79987,12615,64412,55609,2979,52692,6491,195600,0.053570465212465605,0.1231875806574053,0.1577131283833623,11.073055230137888,11.640174665885691,1705.6899999999998
48900,"Wilmington, NC Metro Area",45.1,440578,323091,80373,73687,217732,10948,242220,51256,328000,0.050281998052651884,0.21160928081909008,0.2487627324809419,11.20758167184534,12.99584278019271,2034.0100000000002
49020,"Winchester, VA-WV Metro Area",40.9,144676,101196,16863,82413,72643,3565,61666,7719,322600,0.04907561637046928,0.12517432620893199,0.1666370212261354,11.319498470443952,11.882252038462388,1672.81
49180,"Winston-Salem, NC Metro Area",40.6,683637,471692,89104,64282,332613,16363,306432,31037,213300,0.04919531106721625,0.10128511382623225,0.18890292818194923,11.071034933244212,13.435182353978282,1648.3600000000001
49340,"Worcester, MA Metro Area",40.3,861664,602409,135457,93561,468291,25023,353405,20132,390700,0.053434723281036794,0.056965804105771,0.22485885835038985,11.44636890896934,13.666620682474205,1624.0899999999997
49420,"Yakima, WA Metro Area",33.2,256605,157100,18944,68015,118580,8418,91647,4958,281100,0.07099004891212683,0.05409887939594313,0.12058561425843412,11.12748354806753,12.455293216554502,1102.2400000000002
49620,"York-Hanover, PA Metro Area",40.9,459312,322163,55071,82238,243489,10777,188608,8401,235000,0.04426072635724817,0.04454211910417374,0.17094141785369518,11.317372761327132,13.037484996687153,1672.81
49660,"Youngstown-Warren, OH Metro Area",43.6,428430,306958,46847,55357,200569,11088,202587,18262,134600,0.05528272065972309,0.09014398752141055,0.15261697039985928,10.921558398071735,12.967882643115088,1900.96
49700,"Yuba City, CA Metro Area",35.2,182050,118206,15159,74762,80399,5741,64770,3467,390800,0.07140636077563153,0.053527867840049405,0.12824222120704531,11.222065013485606,12.11203665360358,1239.0400000000002
49740,"Yuma, AZ Metro Area",35.8,207685,134669,14330,60417,82451,6700,93924,17021,195700,0.08126038495591321,0.18122098718112517,0.10640904736799114,11.009025801274971,12.243777787708822,1281.6399999999999
